txn_id,posted_date,account_id,merchant_name,gross_amount,currency,channel,status
A000331,12/03/2026,ACC0090,Bolt & Screw Ltd,45.96,GBP,bank_transfer,failed
A000332,14/03/2026,ACC0010,Kite Digital,14.32,gbp,bank_transfer,failed
A000333,06/03/2026,ACC0015,Petra Logistics,288.85,GBP,bank_transfer,settled
A000334,28/02/2026,ACC0022,"Wembley Tyres, Ltd",152.14,GBP,direct_debit,settled
A000335,18/01/2026,ACC0052,"Wembley Tyres, Ltd",29.17,GBP,card,settled
A000336,02/01/2026,ACC0018,The Old Print Works,50.08,GBP,bank_transfer,settled
A000337,14/03/2026,ACC0108,Dhillon & Sons,35.4,GBP,card,settled
A000338,16/01/2026,ACC0068,Dhillon & Sons,19.87,GBP,direct_debit,settled
A000339,19/03/2026,ACC0042,"Marlow ""Fine"" Foods",35.54,GBP,card,reversed
A000340,01/02/2026,ACC0058,Corner Cafe,30.76,GBP,direct_debit,settled
A000341,03/01/2026,ACC0034,Harrow Sports Club,53.28,gbp,bank_transfer,settled
A000342,04/01/2026,ACC0076,Northline Freight,385.13,GBP,card,pending
A000343,02/01/2026,ACC0005,Corner Cafe,52.1,GBP,card,failed
A000344,24/03/2026,ACC0061,Harrow Sports Club,95.36,GBP,direct_debit,pending
A000345,30/01/2026,ACC0010,Dhillon & Sons,333.23,EUR,bank_transfer,settled
A000346,09/02/2026,ACC0006,"Wembley Tyres, Ltd",333.6,gbp,card,reversed
A000347,01/03/2026,ACC0120,Dhillon & Sons,30.01,EUR,card,settled
A000348,16/03/2026,ACC0032,Kite Digital,52.44,GBP,card,reversed
A000349,19/01/2026,ACC0050,Northline Freight,90.03,GBP,bank_transfer,settled
A000350,15/02/2026,ACC0018,Ashvale Clinic,71.94,GBP,bank_transfer,settled
A000351,26/01/2026,ACC0082,Bolt & Screw Ltd,223.81,EUR,card,settled
A000352,19/01/2026,ACC0098,Dhillon & Sons,89.27,GBP,card,failed
A000353,23/03/2026,ACC0091,Dhillon & Sons,100.64,GBP,card,pending
A000354,06/03/2026,ACC0031,Dhillon & Sons,39.21,gbp,card,settled
A000355,01/01/2026,ACC0052,Kite Digital,509.06,USD,bank_transfer,settled
A000356,22/01/2026,ACC0093,Northline Freight,66.11,EUR,bank_transfer,failed
A000357,09/03/2026,ACC0118,"Wembley Tyres, Ltd",190.87,GBP,card,failed
A000358,23/01/2026,ACC0060,Dhillon & Sons,30.83,GBP,direct_debit,reversed
A000359,09/01/2026,ACC0023,Northline Freight,139.57,EUR,bank_transfer,settled
A000360,22/01/2026,ACC0003,"Wembley Tyres, Ltd",74.64,GBP,direct_debit,pending
A000361,26/01/2026,ACC0065,Petra Logistics,153.45,GBP,card,settled
A000362,08/01/2026,ACC0018,Corner Cafe,160.06,gbp,card,failed
A000363,24/03/2026,ACC0119,Corner Cafe,390.5,gbp,card,settled
A000364,04/11/2026,ACC0087,Dhillon & Sons,87.58,gbp,card,pending
A000365,06/01/2026,ACC0100,Kite Digital,7.3,GBP,direct_debit,settled
A000366,01/03/2026,ACC0041,Corner Cafe,20.11,USD,bank_transfer,reversed
A000367,12/02/2026,ACC0108,Bolt & Screw Ltd,17.1,EUR,card,pending
A000368,14/02/2026,ACC0072,Harrow Sports Club,65.19,GBP,bank_transfer,failed
A000369,12/02/2026,ACC0105,Ashvale Clinic,14.35,USD,card,reversed
A000370,09/02/2026,ACC0091,Kite Digital,103.05,GBP,card,settled
A000371,08/03/2026,ACC0033,Corner Cafe,58.97,GBP,direct_debit,settled
A000372,25/03/2026,ACC0052,Bolt & Screw Ltd,9.24,GBP,bank_transfer,settled
A000373,16/01/2026,ACC0072,Harrow Sports Club,10.32,EUR,bank_transfer,settled
A000374,20/01/2026,ACC0091,"Wembley Tyres, Ltd",59.31,USD,direct_debit,settled
A000375,23/03/2026,ACC0102,Corner Cafe,41.86,GBP,card,settled
A000376,24/03/2026,ACC0049,The Old Print Works,37.9,USD,card,settled
A000377,02/02/2026,ACC0540,The Old Print Works,25.67,GBP,card,settled
A000378,05/03/2026,ACC0021,Kite Digital,15.76,EUR,card,settled
A000379,06/02/2026,ACC0041,Petra Logistics,139.2,GBP,bank_transfer,pending
A000380,28/01/2026,ACC0027,Ashvale Clinic,195.63,EUR,card,pending
A000381,24/01/2026,ACC0120,Northline Freight,47.32,GBP,card,settled
A000382,20/01/2026,ACC0022,Kite Digital,89.44,GBP,direct_debit,settled
A000383,23/02/2026,ACC0089,Corner Cafe,4.91,GBP,card,failed
A000384,07/07/2026,ACC0014,Ashvale Clinic,22.44,GBP,card,settled
A000385,09/01/2026,ACC0055,Corner Cafe,53.11,gbp,card,reversed
A000386,12/03/2026,ACC0065,Bolt & Screw Ltd,4.32,GBP,card,pending
A000387,10/01/2026,ACC0114,"Wembley Tyres, Ltd",38.02,GBP,card,settled
A000388,23/01/2026,ACC0042,Ashvale Clinic,174.83,GBP,direct_debit,failed
A000389,06/02/2026,ACC0112,Ashvale Clinic,73.51,GBP,card,pending
A000390,24/02/2026,ACC0020,The Old Print Works,30.25,USD,direct_debit,settled
A000391,23/03/2026,ACC0079,Ashvale Clinic,160.66,USD,card,settled
A000392,03/08/2026,ACC0071,Petra Logistics,21.4,EUR,direct_debit,failed
A000393,01/01/2026,ACC0061,Sandbrook Utilities,47.37,EUR,bank_transfer,failed
A000394,18/02/2026,ACC0096,The Old Print Works,14.12,EUR,card,pending
A000395,09/03/2026,ACC0106,Dhillon & Sons,14.95,GBP,bank_transfer,reversed
A000396,01/05/2026,ACC0110,Ashvale Clinic,3.25,EUR,bank_transfer,failed
A000397,03/03/2026,ACC0022,Dhillon & Sons,39.55,gbp,card,settled
A000398,26/03/2026,ACC0106,Petra Logistics,44.33,GBP,card,pending
A000399,16/02/2026,ACC0033,The Old Print Works,23.55,GBP,card,settled
A000400,26/03/2026,ACC0058,Petra Logistics,180.45,GBP,card,pending
A000401,07/02/2026,ACC0103,Harrow Sports Club,45.45,GBP,card,settled
A000402,29/03/2026,ACC0085,"Wembley Tyres, Ltd",13.96,GBP,card,failed
A000403,13/02/2026,ACC0072,"Wembley Tyres, Ltd",116.94,GBP,bank_transfer,settled
A000404,08/01/2026,ACC0070,Northline Freight,69.86,EUR,card,settled
A000405,03/02/2026,ACC0026,Harrow Sports Club,337.2,USD,card,failed
A000406,17/02/2026,ACC0097,Northline Freight,42.75,USD,direct_debit,reversed
A000407,19/03/2026,ACC0050,"Marlow ""Fine"" Foods",135.05,gbp,bank_transfer,settled
A000408,16/03/2026,ACC0043,Bolt & Screw Ltd,26.57,GBP,direct_debit,pending
A000409,20/02/2026,ACC0116,Petra Logistics,60.15,GBP,card,failed
A000410,14/03/2026,ACC0108,The Old Print Works,47.87,USD,direct_debit,settled
A000411,09/01/2026,ACC0066,Corner Cafe,43.68,GBP,card,reversed
A000412,26/01/2026,ACC0088,Northline Freight,45.0,GBP,card,pending
A000413,01/04/2026,ACC0010,"Marlow ""Fine"" Foods",21.66,GBP,card,pending
A000414,12/01/2026,ACC0059,Corner Cafe,126.17,GBP,card,reversed
A000415,12/02/2026,ACC0089,Ashvale Clinic,52.75,USD,bank_transfer,settled
A000416,22/02/2026,ACC0067,Corner Cafe,19.99,gbp,bank_transfer,settled
A000417,08/03/2026,ACC0033,Petra Logistics,28.42,EUR,bank_transfer,pending
A000418,07/03/2026,ACC0040,Northline Freight,535.22,gbp,direct_debit,pending
A000419,11/03/2026,ACC0007,"Wembley Tyres, Ltd",30.74,GBP,card,pending
A000420,26/03/2026,ACC0047,Dhillon & Sons,51.94,gbp,direct_debit,reversed
A000421,13/03/2026,ACC0002,Sandbrook Utilities,171.12,GBP,direct_debit,failed
A000422,11/02/2026,ACC0027,"Marlow ""Fine"" Foods",47.29,GBP,direct_debit,pending
A000423,26/02/2026,ACC0024,The Old Print Works,27.08,GBP,card,settled
A000424,18/01/2026,ACC0119,Ashvale Clinic,68.14,GBP,card,pending
A000425,29/01/2026,ACC0038,"Wembley Tyres, Ltd",149.8,GBP,card,settled
A000426,27/01/2026,ACC0026,Bolt & Screw Ltd,57.82,GBP,direct_debit,settled
A000427,26/03/2026,ACC0057,Petra Logistics,465.24,USD,card,settled
A000428,31/03/2026,ACC0058,Northline Freight,23.96,gbp,bank_transfer,settled
A000429,13/03/2026,ACC0034,Dhillon & Sons,99.44,GBP,card,settled
A000430,27/03/2026,ACC0005,Dhillon & Sons,241.99,USD,card,reversed
A000431,07/02/2026,ACC0012,"Wembley Tyres, Ltd",17.3,USD,card,reversed
A000432,24/01/2026,ACC0015,Corner Cafe,36.15,EUR,card,reversed
A000433,27/01/2026,ACC0045,Corner Cafe,58.56,USD,card,settled
A000434,04/03/2026,ACC0075,Sandbrook Utilities,30.1,GBP,card,settled
A000435,02/03/2026,ACC0119,Northline Freight,126.9,GBP,bank_transfer,failed
A000436,13/01/2026,ACC0020,Petra Logistics,,EUR,card,settled
A000437,12/02/2026,ACC0043,Ashvale Clinic,31.67,EUR,card,settled
A000438,08/02/2026,ACC0059,Bolt & Screw Ltd,450.48,GBP,bank_transfer,settled
A000439,21/01/2026,ACC0005,Corner Cafe,76.32,GBP,bank_transfer,settled
A000440,22/02/2026,ACC0074,Dhillon & Sons,75.13,GBP,card,reversed
A000441,26/03/2026,ACC0085,Bolt & Screw Ltd,108.86,EUR,card,reversed
A000442,03/03/2026,ACC0014,"Wembley Tyres, Ltd",33.04,GBP,card,pending
A000443,04/02/2026,ACC0060,"Wembley Tyres, Ltd",58.97,gbp,bank_transfer,failed
A000444,06/01/2026,ACC0026,Northline Freight,55.71,USD,bank_transfer,settled
A000445,17/01/2026,ACC0013,Corner Cafe,59.52,GBP,card,pending
A000446,31/03/2026,ACC0030,Bolt & Screw Ltd,83.7,gbp,card,settled
A000447,04/01/2026,ACC0015,Northline Freight,37.28,GBP,card,settled
A000448,26/03/2026,ACC0077,Sandbrook Utilities,66.25,GBP,card,settled
A000449,10/01/2026,ACC0044,Bolt & Screw Ltd,384.95,USD,bank_transfer,settled
A000450,02/01/2026,ACC0066,Petra Logistics,103.47,gbp,card,settled
A000451,04/03/2026,ACC0009,Corner Cafe,182.13,USD,card,pending
A000452,09/03/2026,ACC0026,Petra Logistics,201.35,GBP,card,pending
A000453,12/01/2026,ACC0513,Petra Logistics,120.82,GBP,direct_debit,settled
A000454,03/02/2026,ACC0106,Petra Logistics,73.85,GBP,card,reversed
A000455,17/03/2026,ACC0015,Bolt & Screw Ltd,164.93,EUR,card,settled
A000456,26/01/2026,ACC0113,Kite Digital,79.61,GBP,card,pending
A000457,26/03/2026,ACC0088,Dhillon & Sons,731.94,USD,direct_debit,settled
A000458,30/01/2026,ACC0044,Petra Logistics,316.47,GBP,direct_debit,settled
A000459,01/01/2026,ACC0015,Kite Digital,21.11,USD,direct_debit,failed
A000460,08/02/2026,ACC0028,Bolt & Screw Ltd,48.39,EUR,direct_debit,pending
A000461,21/03/2026,ACC0035,Harrow Sports Club,14.47,GBP,direct_debit,pending
A000462,26/03/2026,ACC0028,Petra Logistics,60.04,GBP,card,pending
A000463,24/01/2026,ACC0020,Dhillon & Sons,39.97,gbp,card,settled
A000464,20/03/2026,ACC0113,Sandbrook Utilities,32.13,GBP,card,settled
A000465,20/02/2026,ACC0033,Ashvale Clinic,34.82,EUR,card,failed
A000466,10/07/2026,ACC0097,Northline Freight,78.44,GBP,direct_debit,settled
A000467,07/03/2026,ACC0038,Dhillon & Sons,83.18,EUR,direct_debit,failed
A000468,28/03/2026,ACC0003,Corner Cafe,52.42,GBP,card,failed
A000469,18/02/2026,ACC0115,Harrow Sports Club,36.74,GBP,bank_transfer,reversed
A000470,28/02/2026,ACC0018,Corner Cafe,14.88,EUR,card,settled
A000471,17/03/2026,ACC0051,Harrow Sports Club,271.3,GBP,bank_transfer,reversed
A000472,05/02/2026,ACC0099,Sandbrook Utilities,74.95,GBP,direct_debit,failed
A000473,22/02/2026,ACC0087,Petra Logistics,,USD,direct_debit,reversed
A000474,16/02/2026,ACC0021,"Marlow ""Fine"" Foods",89.88,USD,card,failed
A000475,14/02/2026,ACC0104,Corner Cafe,138.33,gbp,card,reversed
A000476,08/03/2026,ACC0007,"Marlow ""Fine"" Foods",22.13,EUR,direct_debit,settled
A000477,30/03/2026,ACC0061,"Wembley Tyres, Ltd",23.22,GBP,card,pending
A002098,21/02/2026,ACC0051,Dhillon & Sons,20.11,USD,direct_debit,settled
A000479,15/01/2026,ACC0082,Harrow Sports Club,30.68,EUR,card,settled
A000480,05/02/2026,ACC0501,Petra Logistics,136.42,USD,card,settled
A000481,20/02/2026,ACC0068,Northline Freight,2.36,GBP,card,settled
A000482,27/02/2026,ACC0046,"Marlow ""Fine"" Foods",226.3,EUR,card,settled
A000483,09/01/2026,ACC0107,Ashvale Clinic,168.93,GBP,card,settled
A000484,24/03/2026,ACC0096,Ashvale Clinic,6.03,GBP,direct_debit,pending
A000485,13/02/2026,ACC0044,Dhillon & Sons,37.44,gbp,card,failed
A000486,08/03/2026,ACC0037,Harrow Sports Club,5.81,gbp,card,reversed
A000487,09/01/2026,ACC0028,"Marlow ""Fine"" Foods",22.66,GBP,card,reversed
A000488,17/01/2026,ACC0097,"Wembley Tyres, Ltd",7.36,GBP,card,settled
A000489,05/01/2026,ACC0084,The Old Print Works,707.39,EUR,card,reversed
A000490,19/02/2026,ACC0009,"Marlow ""Fine"" Foods",73.15,GBP,bank_transfer,settled
A000491,19/03/2026,ACC0013,Dhillon & Sons,27.18,GBP,bank_transfer,settled
A000492,16/02/2026,ACC0016,Dhillon & Sons,8.47,gbp,card,pending
A000493,22/03/2026,ACC0065,Corner Cafe,134.37,USD,bank_transfer,failed
A000494,18/03/2026,ACC0029,Northline Freight,109.35,GBP,card,settled
A000495,09/03/2026,ACC0102,"Wembley Tyres, Ltd",64.4,EUR,bank_transfer,failed
A000496,04/01/2026,ACC0104,Sandbrook Utilities,29.02,EUR,direct_debit,settled
A000497,09/01/2026,ACC0012,"Marlow ""Fine"" Foods",177.86,GBP,direct_debit,pending
A000498,07/03/2026,ACC0086,Corner Cafe,233.08,EUR,bank_transfer,settled
A000499,26/03/2026,ACC0059,Petra Logistics,52.03,GBP,bank_transfer,pending
A000500,25/01/2026,ACC0052,Harrow Sports Club,37.76,EUR,card,settled
A000501,08/03/2026,ACC0099,Northline Freight,460.21,gbp,bank_transfer,reversed
A000502,07/02/2026,ACC0027,The Old Print Works,,GBP,bank_transfer,settled
A000503,13/03/2026,ACC0081,Dhillon & Sons,39.4,EUR,card,settled
A000504,06/01/2026,ACC0054,Corner Cafe,235.88,GBP,direct_debit,settled
A000505,13/02/2026,ACC0100,Kite Digital,22.71,USD,card,settled
A000506,10/02/2026,ACC0017,Bolt & Screw Ltd,42.45,GBP,bank_transfer,settled
A000507,07/03/2026,ACC0085,Corner Cafe,39.47,gbp,card,failed
A000508,25/02/2026,ACC0021,The Old Print Works,360.71,gbp,card,settled
A000509,15/01/2026,ACC0049,Corner Cafe,14.86,GBP,card,pending
A000510,06/01/2026,ACC0117,Bolt & Screw Ltd,14.76,EUR,card,failed
A000511,13/03/2026,ACC0082,"Wembley Tyres, Ltd",223.76,GBP,card,settled
A000512,15/02/2026,ACC0076,Harrow Sports Club,42.64,gbp,direct_debit,pending
A000513,15/03/2026,ACC0091,Kite Digital,85.11,GBP,bank_transfer,reversed
A000514,07/01/2026,ACC0084,Petra Logistics,124.13,GBP,card,reversed
A000515,25/03/2026,ACC0078,Harrow Sports Club,33.75,GBP,direct_debit,failed
A000516,06/11/2026,ACC0114,"Wembley Tyres, Ltd",18.47,GBP,direct_debit,failed
A000517,29/01/2026,ACC0005,"Wembley Tyres, Ltd",145.16,GBP,card,settled
A000518,05/01/2026,ACC0120,"Wembley Tyres, Ltd",49.13,GBP,card,failed
A000519,23/03/2026,ACC0006,Harrow Sports Club,70.19,USD,card,pending
A000520,14/01/2026,ACC0042,Bolt & Screw Ltd,62.99,GBP,direct_debit,settled
A000521,10/01/2026,ACC0569,Bolt & Screw Ltd,243.04,GBP,bank_transfer,failed
A000522,20/03/2026,ACC0010,Ashvale Clinic,132.96,GBP,bank_transfer,failed
A000523,12/02/2026,ACC0072,Ashvale Clinic,42.69,gbp,card,settled
A000524,06/03/2026,ACC0016,Ashvale Clinic,161.53,GBP,card,reversed
A000525,24/02/2026,ACC0087,Bolt & Screw Ltd,10.75,GBP,card,settled
A000526,12/01/2026,ACC0098,Northline Freight,38.15,gbp,direct_debit,failed
A000527,15/03/2026,ACC0077,"Wembley Tyres, Ltd",5.1,GBP,direct_debit,pending
A000528,22/02/2026,ACC0027,Ashvale Clinic,357.65,GBP,card,settled
A000529,04/01/2026,ACC0117,The Old Print Works,79.14,GBP,card,failed
A000530,07/02/2026,ACC0033,Northline Freight,37.54,EUR,card,settled
A000531,18/02/2026,ACC0084,Petra Logistics,13.84,USD,bank_transfer,settled
A000532,05/02/2026,ACC0070,Dhillon & Sons,60.84,EUR,card,settled
A000533,13/02/2026,ACC0014,Corner Cafe,179.1,EUR,direct_debit,reversed
A000534,13/02/2026,ACC0059,Harrow Sports Club,31.76,gbp,bank_transfer,settled
A000535,25/03/2026,ACC0118,The Old Print Works,82.15,GBP,card,reversed
A000536,28/01/2026,ACC0114,Corner Cafe,6.22,GBP,card,pending
A000537,16/01/2026,ACC0089,Ashvale Clinic,37.57,EUR,direct_debit,settled
A000538,13/02/2026,ACC0034,"Marlow ""Fine"" Foods",86.15,GBP,bank_transfer,settled
A000539,25/03/2026,ACC0094,Bolt & Screw Ltd,43.69,GBP,card,settled
A000540,16/02/2026,ACC0093,Kite Digital,8.9,GBP,bank_transfer,reversed
A000541,05/02/2026,ACC0116,Bolt & Screw Ltd,231.26,EUR,card,pending
A000542,22/02/2026,ACC0094,Bolt & Screw Ltd,85.55,USD,card,settled
A000543,27/01/2026,  ACC0036 ,"Marlow ""Fine"" Foods",309.74,GBP,card,settled
A000544,07/03/2026,ACC0076,Northline Freight,8.22,GBP,card,settled
A000545,06/01/2026,ACC0084,Bolt & Screw Ltd,238.98,GBP,bank_transfer,settled
A000546,08/01/2026,ACC0046,Dhillon & Sons,117.3,GBP,card,settled
A000547,17/02/2026,ACC0047,Harrow Sports Club,112.86,GBP,card,settled
A000548,22/01/2026,ACC0098,Corner Cafe,28.38,gbp,card,settled
A000549,19/02/2026,ACC0115,Kite Digital,131.35,EUR,card,settled
A000550,13/01/2026,ACC0031,Northline Freight,360.6,GBP,direct_debit,pending
A000551,04/03/2026,ACC0092,Kite Digital,14.26,GBP,direct_debit,settled
A000552,04/03/2026,ACC0030,The Old Print Works,52.1,USD,card,settled
A000553,25/01/2026,ACC0061,"Wembley Tyres, Ltd",15.24,EUR,bank_transfer,settled
A000554,10/01/2026,ACC0028,"Marlow ""Fine"" Foods",56.49,GBP,direct_debit,settled
A000555,08/01/2026,ACC0031,Sandbrook Utilities,318.02,gbp,bank_transfer,settled
A000556,28/01/2026,ACC0060,Kite Digital,12.95,GBP,card,settled
A000557,01/09/2026,ACC0036,Petra Logistics,71.81,EUR,card,settled
A000558,02/03/2026,ACC0002,Petra Logistics,52.33,GBP,bank_transfer,settled
A000559,24/03/2026,ACC0069,Petra Logistics,44.0,gbp,direct_debit,reversed
A000560,19/03/2026,ACC0050,Dhillon & Sons,18.71,GBP,card,settled
A000561,26/03/2026,ACC0030,Corner Cafe,138.21,GBP,direct_debit,reversed
A000562,11/01/2026,ACC0037,Kite Digital,28.87,gbp,card,settled
A000563,10/02/2026,ACC0052,Corner Cafe,732.04,GBP,card,settled
A000564,16/02/2026,ACC0062,Dhillon & Sons,164.57,GBP,direct_debit,reversed
A000565,28/01/2026,ACC0107,Kite Digital,73.11,gbp,card,pending
A000566,04/02/2026,ACC0044,The Old Print Works,30.97,GBP,card,failed
A000567,17/02/2026,ACC0108,Corner Cafe,106.6,gbp,bank_transfer,settled
A000568,19/03/2026,ACC0092,The Old Print Works,44.82,gbp,card,settled
A000569,13/03/2026,ACC0067,Harrow Sports Club,25.35,GBP,card,settled
A000570,22/01/2026,ACC0075,Kite Digital,29.9,USD,card,failed
A000571,26/03/2026,ACC0096,Northline Freight,29.5,GBP,direct_debit,settled
A000572,07/01/2026,ACC0003,Northline Freight,27.83,GBP,card,settled
A000573,18/01/2026,ACC0109,Northline Freight,39.63,GBP,bank_transfer,failed
A000574,15/01/2026,ACC0068,"Marlow ""Fine"" Foods",44.59,GBP,card,failed
A000575,13/03/2026,ACC0024,Ashvale Clinic,312.91,EUR,card,pending
A000576,16/02/2026,ACC0106,Bolt & Screw Ltd,174.1,GBP,card,failed
A000577,29/03/2026,ACC0103,Corner Cafe,46.39,USD,direct_debit,settled
A000578,28/03/2026,ACC0042,"Wembley Tyres, Ltd",216.18,USD,card,settled
A000579,11/03/2026,ACC0095,Ashvale Clinic,146.02,EUR,direct_debit,reversed
A000580,12/10/2026,ACC0029,Petra Logistics,97.25,gbp,card,settled
A000581,05/01/2026,ACC0079,The Old Print Works,,GBP,card,pending
A000582,16/03/2026,ACC0070,Dhillon & Sons,47.96,EUR,direct_debit,settled
A000583,23/01/2026,ACC0087,Petra Logistics,370.43,gbp,direct_debit,settled
A000584,11/12/2026,ACC0082,"Wembley Tyres, Ltd",320.25,GBP,bank_transfer,settled
A000585,17/02/2026,ACC0033,Harrow Sports Club,112.0,GBP,bank_transfer,pending
A000586,27/03/2026,ACC0026,Corner Cafe,305.38,GBP,bank_transfer,pending
A000587,13/03/2026,ACC0001,Harrow Sports Club,34.41,GBP,card,settled
A000588,23/01/2026,ACC0092,"Wembley Tyres, Ltd",27.29,GBP,card,settled
A000589,11/01/2026,ACC0067,Dhillon & Sons,20.13,EUR,card,pending
A000590,03/03/2026,ACC0119,Bolt & Screw Ltd,157.64,EUR,card,settled
A000591,12/01/2026,ACC0065,Kite Digital,153.66,gbp,card,failed
A000592,13/03/2026,ACC0108,Ashvale Clinic,552.92,USD,direct_debit,settled
A000593,08/05/2026,ACC0103,Kite Digital,4.41,GBP,card,failed
A000594,20/01/2026,ACC0103,Kite Digital,7.44,gbp,bank_transfer,settled
A000595,26/03/2026,ACC0002,"Wembley Tyres, Ltd",49.7,GBP,card,settled
A000596,23/03/2026,ACC0589,The Old Print Works,39.52,GBP,bank_transfer,settled
A001884,08/01/2026,ACC0082,Ashvale Clinic,25.99,GBP,direct_debit,failed
A000598,25/01/2026,ACC0040,Petra Logistics,141.65,EUR,card,settled
A000599,08/01/2026,ACC0106,Ashvale Clinic,5.71,GBP,card,pending
A000600,10/02/2026,ACC0100,"Marlow ""Fine"" Foods",58.11,EUR,card,settled
A000601,03/06/2026,ACC0023,Petra Logistics,35.43,gbp,direct_debit,settled
A000602,26/01/2026,ACC0092,Sandbrook Utilities,11.3,EUR,direct_debit,failed
A000603,09/02/2026,ACC0009,"Marlow ""Fine"" Foods",97.66,USD,direct_debit,pending
A000604,09/01/2026,ACC0029,Kite Digital,13.35,EUR,direct_debit,reversed
A000605,23/02/2026,ACC0058,Ashvale Clinic,122.96,EUR,bank_transfer,settled
A000606,14/01/2026,ACC0119,Northline Freight,95.28,gbp,card,failed
A000607,01/07/2026,ACC0044,The Old Print Works,387.25,GBP,card,settled
A000608,20/02/2026,ACC0095,Corner Cafe,202.63,GBP,card,reversed
A000609,18/01/2026,ACC0041,Harrow Sports Club,65.96,GBP,bank_transfer,pending
A000610,22/01/2026,ACC0104,The Old Print Works,24.5,GBP,card,settled
A000611,16/01/2026,ACC0071,Bolt & Screw Ltd,213.14,GBP,card,reversed
A000612,19/02/2026,ACC0078,Northline Freight,16.8,USD,direct_debit,reversed
A000613,26/01/2026,ACC0025,Kite Digital,90.68,GBP,bank_transfer,settled
A000614,01/02/2026,ACC0105,Ashvale Clinic,8.76,gbp,bank_transfer,settled
A000615,10/02/2026,ACC0044,Petra Logistics,4.86,gbp,direct_debit,settled
A000616,01/01/2026,ACC0002,Northline Freight,273.59,GBP,card,settled
A000617,11/02/2026,ACC0113,Northline Freight,25.72,EUR,card,settled
A000618,21/03/2026,ACC0015,"Wembley Tyres, Ltd",34.93,GBP,direct_debit,reversed
A000619,14/03/2026,ACC0118,Petra Logistics,103.37,GBP,card,settled
A000620,09/02/2026,ACC0049,The Old Print Works,14.1,EUR,card,settled
A000621,11/03/2026,ACC0008,Dhillon & Sons,185.44,gbp,card,settled
A000622,28/03/2026,ACC0102,Sandbrook Utilities,134.83,USD,card,pending
A000623,01/03/2026,ACC0032,Bolt & Screw Ltd,24.1,GBP,card,settled
A000624,11/03/2026,ACC0064,Ashvale Clinic,28.87,GBP,card,pending
A000625,23/03/2026,ACC0049,Northline Freight,21.38,GBP,bank_transfer,pending
A000626,10/02/2026,ACC0074,Bolt & Screw Ltd,3.25,GBP,bank_transfer,failed
A000627,09/01/2026,ACC0113,Petra Logistics,51.85,gbp,card,settled
A000628,16/02/2026,ACC0085,Ashvale Clinic,166.47,GBP,bank_transfer,settled
A000629,01/03/2026,ACC0092,Harrow Sports Club,73.85,USD,card,settled
A000630,09/03/2026,ACC0096,Dhillon & Sons,24.2,GBP,card,reversed
A000631,19/03/2026,ACC0114,Ashvale Clinic,113.19,USD,card,pending
A000632,23/03/2026,ACC0043,Sandbrook Utilities,24.38,GBP,card,pending
A000633,05/08/2026,ACC0049,Sandbrook Utilities,321.53,gbp,card,settled
